0,199895486317,0
1,21332531984,20
2,1279942221,440
3,104885914635,100
4,21332531984,20
5,21332531984,20
6,21332531984,20
7,4116667723,200
8,199895486317,0
9,104885914635,100
10,44415637231,30
11,3211544775,120
12,199895486317,0
13,104885914635,100
14,199895486317,0
15,104885914635,100
16,199895486317,0
17,199895486317,0
18,5164513348,300
19,14151684670,220
20,21332531984,20
21,199895486317,0
22,44415637231,30
23,199895486317,0
24,129635302966,80
25,21332531984,20
26,53449446575,40
27,21332531984,20
28,199895486317,0
29,199895486317,0
30,117440372739,60
31,199895486317,0
32,4116667723,200
33,44415637231,30
34,61836819234,50
35,61836819234,50
36,199895486317,0
37,103678173077,350
38,1597747038,4020
39,199895486317,0
40,199895486317,0
41,199895486317,0
42,44415637231,30
43,199895486317,0
44,17998668670,400
45,16803552872,140
46,44415637231,30
47,104885914635,100
48,5164513348,300
49,117440372739,60
50,4116667723,200
51,199895486317,0
52,199895486317,0
53,44415637231,30
54,4284210908,2710
55,199895486317,0
56,5164513348,300
57,199895486317,0
58,2279200087,1300
59,117440372739,60
60,53449446575,40
61,199895486317,0
62,199895486317,0
63,21332531984,20
64,199895486317,0
65,61836819234,50
66,199895486317,0
67,14668562181,290
68,21332531984,20
69,117440372739,60
70,199895486317,0
71,1786840081,2340
72,104885914635,100
73,199895486317,0
74,3211544775,120
75,199895486317,0
76,129635302966,80
77,25822550168,2000
78,199895486317,0
79,199895486317,0
80,199895486317,0
81,2123891356,1230
82,53449446575,40
83,7804753274,2390
84,199895486317,0
85,23234227201,11340
86,169801696,20010
87,21332531984,20
88,53449446575,40
89,21332531984,20
90,199895486317,0
91,2051518807,1120
92,150201021039,70
93,199895486317,0
94,199895486317,0
95,44415637231,30
96,21332531984,20
97,199895486317,0
98,44415637231,30
99,104885914635,100
100,21332531984,20
101,104885914635,100
102,10196564455,1000
103,21332531984,20
104,21332531984,20
105,383453366,820
106,21332531984,20
107,32594629589,600
108,44415637231,30
109,129635302966,80
110,104885914635,100
111,199895486317,0
112,150201021039,70
113,199895486317,0
114,199895486317,0
115,21332531984,20
116,199895486317,0
117,199895486317,0
118,199895486317,0
119,44415637231,30
120,199895486317,0
121,199895486317,0
122,199895486317,0
123,199895486317,0
124,53449446575,40
125,21332531984,20
126,5164513348,300
127,199895486317,0
128,5164513348,300
129,96713611,140
130,117440372739,60
131,21332531984,20
132,44415637231,30
133,36938107,45790
134,199895486317,0
135,199895486317,0
136,199895486317,0
137,14151684670,220
138,199895486317,0
139,2224403983,1150
140,1911800388,210
141,19285673906,270
142,199895486317,0
143,53449446575,40
144,4481709628,15560
145,53449446575,40
146,602903165,2400
