0,freegame,0.0,0.0
1,freegame,0.0,48.0
2,freegame,0.0,25.0
3,freegame,0.0,0.0
4,freegame,0.0,0.0
5,freegame,0.0,0.0
6,freegame,0.0,0.0
7,freegame,0.0,0.0
8,freegame,0.0,0.0
9,freegame,0.0,30.0
10,freegame,0.0,0.0
11,freegame,0.0,0.0
12,freegame,0.0,0.0
13,freegame,0.0,0.0
14,freegame,0.0,0.0
15,freegame,0.0,0.0
16,freegame,0.0,0.0
17,freegame,0.0,30.0
18,freegame,0.0,0.0
19,freegame,0.0,0.0
20,freegame,0.0,0.0
21,freegame,0.0,0.0
22,freegame,0.0,0.0
23,freegame,0.0,0.0
24,freegame,0.0,0.0
25,freegame,0.0,0.0
26,freegame,0.0,0.0
27,freegame,0.0,0.0
28,freegame,0.0,0.0
29,freegame,0.0,25.0
30,freegame,0.0,0.0
31,freegame,0.0,0.0
32,freegame,0.0,0.0
33,freegame,0.0,0.0
34,freegame,0.0,0.0
35,freegame,0.0,0.0
36,freegame,0.0,25.0
37,freegame,0.0,0.0
38,freegame,0.0,0.0
39,freegame,0.0,0.0
40,freegame,0.0,80.0
41,freegame,0.0,0.0
42,freegame,0.0,0.0
43,freegame,0.0,0.0
44,freegame,0.0,0.0
45,freegame,0.0,25.0
46,freegame,0.0,25.0
47,freegame,0.0,0.0
48,freegame,0.0,0.0
49,freegame,0.0,0.0
50,freegame,0.0,0.0
51,freegame,0.0,0.0
52,freegame,0.0,0.0
53,freegame,0.0,0.0
54,freegame,0.0,0.0
55,freegame,0.0,0.0
56,freegame,0.0,30.0
57,freegame,0.0,0.0
58,freegame,0.0,0.0
59,freegame,0.0,37.5
60,freegame,0.0,0.0
61,freegame,0.0,0.0
62,freegame,0.0,0.0
63,freegame,0.0,0.0
64,freegame,0.0,0.0
65,freegame,0.0,0.0
66,freegame,0.0,0.0
67,freegame,0.0,0.0
68,freegame,0.0,50.0
69,freegame,0.0,0.0
70,freegame,0.0,0.0
71,freegame,0.0,0.0
72,freegame,0.0,0.0
73,freegame,0.0,75.0
74,freegame,0.0,37.5
75,freegame,0.0,0.0
76,freegame,0.0,0.0
77,freegame,0.0,0.0
78,freegame,0.0,0.0
79,freegame,0.0,0.0
80,freegame,0.0,0.0
81,freegame,0.0,0.0
82,freegame,0.0,0.0
83,freegame,0.0,0.0
84,freegame,0.0,0.0
85,freegame,0.0,0.0
86,freegame,0.0,0.0
87,freegame,0.0,0.0
88,freegame,0.0,0.0
89,freegame,0.0,0.0
90,freegame,0.0,0.0
91,freegame,0.0,0.0
92,freegame,0.0,0.0
93,freegame,0.0,0.0
94,freegame,0.0,0.0
95,freegame,0.0,0.0
96,freegame,0.0,2.5
97,freegame,0.0,0.0
98,freegame,0.0,0.0
99,freegame,0.0,187.5
100,freegame,0.0,0.0
101,freegame,0.0,0.0
102,freegame,0.0,0.0
103,freegame,0.0,0.0
104,freegame,0.0,0.0
105,freegame,0.0,0.0
106,freegame,0.0,0.0
107,freegame,0.0,25.0
108,freegame,0.0,0.0
109,freegame,0.0,0.0
110,freegame,0.0,0.0
111,freegame,0.0,0.0
112,freegame,0.0,0.0
113,freegame,0.0,0.0
114,freegame,0.0,0.0
115,freegame,0.0,0.0
116,freegame,0.0,0.0
117,freegame,0.0,0.0
118,freegame,0.0,80.0
119,freegame,0.0,0.0
120,freegame,0.0,0.0
121,freegame,0.0,0.0
122,freegame,0.0,0.0
123,freegame,0.0,0.0
124,freegame,0.0,25.0
125,freegame,0.0,0.0
126,freegame,0.0,0.0
127,freegame,0.0,0.0
128,freegame,0.0,0.0
129,freegame,0.0,0.0
130,freegame,0.0,75.0
131,freegame,0.0,0.0
132,freegame,0.0,60.0
133,freegame,0.0,0.0
134,freegame,0.0,0.0
135,freegame,0.0,30.0
136,freegame,0.0,0.0
137,freegame,0.0,0.0
138,freegame,0.0,0.0
139,freegame,0.0,0.0
140,freegame,0.0,0.0
141,freegame,0.0,0.0
142,freegame,0.0,0.0
143,freegame,0.0,0.0
144,freegame,0.0,0.0
145,freegame,0.0,0.0
146,freegame,0.0,0.0
147,freegame,0.0,0.0
148,freegame,0.0,0.0
149,freegame,0.0,0.0
150,freegame,0.0,0.0
151,freegame,0.0,0.0
152,freegame,0.0,0.0
153,freegame,0.0,0.0
154,freegame,0.0,2.5
155,freegame,0.0,30.0
156,freegame,0.0,50.0
157,freegame,0.0,0.0
158,freegame,0.0,0.0
159,freegame,0.0,0.0
160,freegame,0.0,0.0
161,freegame,0.0,0.0
162,freegame,0.0,0.0
163,freegame,0.0,0.0
164,freegame,0.0,0.0
165,freegame,0.0,0.0
166,freegame,0.0,62.5
167,freegame,0.0,25.0
168,freegame,0.0,2.5
169,freegame,0.0,30.0
170,freegame,0.0,0.0
171,freegame,0.0,0.0
172,freegame,0.0,0.0
173,freegame,0.0,0.0
174,freegame,0.0,0.0
175,freegame,0.0,0.0
176,freegame,0.0,0.0
177,freegame,0.0,0.0
178,freegame,0.0,0.0
179,freegame,0.0,0.0
180,freegame,0.0,0.0
181,freegame,0.0,0.0
182,freegame,0.0,0.0
183,freegame,0.0,0.0
184,freegame,0.0,0.0
185,freegame,0.0,0.0
186,freegame,0.0,0.0
187,freegame,0.0,0.0
188,freegame,0.0,0.0
189,freegame,0.0,500.0
190,freegame,0.0,0.0
191,freegame,0.0,0.0
192,freegame,0.0,0.0
193,freegame,0.0,0.0
194,freegame,0.0,0.0
195,freegame,0.0,4.0
196,freegame,0.0,0.0
197,freegame,0.0,0.0
198,freegame,0.0,0.0
199,freegame,0.0,0.0
200,freegame,0.0,0.0
201,freegame,0.0,0.0
202,freegame,0.0,250.0
203,freegame,0.0,0.0
204,freegame,0.0,25.0
205,freegame,0.0,0.0
206,freegame,0.0,0.0
207,freegame,0.0,0.0
208,freegame,0.0,0.0
209,freegame,0.0,25.0
210,freegame,0.0,0.0
211,freegame,0.0,0.0
212,freegame,0.0,0.0
213,freegame,0.0,62.5
214,freegame,0.0,0.0
215,freegame,0.0,0.0
216,freegame,0.0,0.0
217,freegame,0.0,0.0
218,freegame,0.0,0.0
219,freegame,0.0,0.0
220,freegame,0.0,125.0
221,freegame,0.0,0.0
222,freegame,0.0,0.0
223,freegame,0.0,2.5
224,freegame,0.0,0.0
225,freegame,0.0,0.0
226,freegame,0.0,0.0
227,freegame,0.0,0.0
228,freegame,0.0,0.0
229,freegame,0.0,0.0
230,freegame,0.0,0.0
231,freegame,0.0,30.0
232,freegame,0.0,0.0
233,freegame,0.0,50.0
234,freegame,0.0,0.0
235,freegame,0.0,0.0
236,freegame,0.0,125.0
237,freegame,0.0,0.0
238,freegame,0.0,0.0
239,freegame,0.0,0.0
240,freegame,0.0,0.0
241,freegame,0.0,0.0
242,freegame,0.0,0.0
243,freegame,0.0,0.0
244,freegame,0.0,37.5
245,freegame,0.0,0.0
246,freegame,0.0,0.0
247,freegame,0.0,0.0
248,freegame,0.0,0.0
249,freegame,0.0,0.0
250,freegame,0.0,0.0
251,freegame,0.0,0.0
252,freegame,0.0,0.0
253,freegame,0.0,125.0
254,freegame,0.0,0.0
255,freegame,0.0,0.0
256,freegame,0.0,0.0
257,freegame,0.0,2.5
258,freegame,0.0,2.5
259,freegame,0.0,0.0
260,freegame,0.0,0.0
261,freegame,0.0,0.0
262,freegame,0.0,0.0
263,freegame,0.0,2.5
264,freegame,0.0,0.0
265,freegame,0.0,0.0
266,freegame,0.0,0.0
267,freegame,0.0,0.0
268,freegame,0.0,62.5
269,freegame,0.0,0.0
270,freegame,0.0,0.0
271,freegame,0.0,0.0
272,freegame,0.0,0.0
273,freegame,0.0,0.0
274,freegame,0.0,0.0
275,freegame,0.0,0.0
276,freegame,0.0,0.0
277,freegame,0.0,0.0
278,freegame,0.0,0.0
279,freegame,0.0,0.0
280,freegame,0.0,0.0
281,freegame,0.0,0.0
282,freegame,0.0,30.0
283,freegame,0.0,0.0
284,freegame,0.0,60.0
285,freegame,0.0,0.0
286,freegame,0.0,0.0
287,freegame,0.0,0.0
288,freegame,0.0,0.0
289,freegame,0.0,0.0
290,freegame,0.0,0.0
291,freegame,0.0,0.0
292,freegame,0.0,0.0
293,freegame,0.0,0.0
294,freegame,0.0,0.0
295,freegame,0.0,0.0
296,freegame,0.0,0.0
297,freegame,0.0,0.0
298,freegame,0.0,0.0
299,freegame,0.0,62.5
300,freegame,0.0,0.0
301,freegame,0.0,0.0
302,freegame,0.0,0.0
303,freegame,0.0,0.0
304,freegame,0.0,0.0
305,freegame,0.0,0.0
306,freegame,0.0,0.0
307,freegame,0.0,0.0
308,freegame,0.0,0.0
309,freegame,0.0,0.0
310,freegame,0.0,0.0
311,freegame,0.0,37.5
312,freegame,0.0,0.0
313,freegame,0.0,0.0
314,freegame,0.0,0.0
315,freegame,0.0,0.0
316,freegame,0.0,0.0
317,freegame,0.0,0.0
318,freegame,0.0,0.0
319,freegame,0.0,0.0
320,freegame,0.0,0.0
321,freegame,0.0,0.0
322,freegame,0.0,0.0
323,freegame,0.0,0.0
324,freegame,0.0,0.0
325,freegame,0.0,0.0
326,freegame,0.0,0.0
327,freegame,0.0,0.0
328,freegame,0.0,0.0
329,freegame,0.0,0.0
330,freegame,0.0,62.5
331,freegame,0.0,160.0
332,freegame,0.0,25.0
333,freegame,0.0,0.0
334,freegame,0.0,0.0
335,freegame,0.0,185.0
336,freegame,0.0,75.0
337,freegame,0.0,0.0
338,freegame,0.0,125.0
339,freegame,0.0,0.0
340,freegame,0.0,0.0
341,freegame,0.0,0.0
342,freegame,0.0,0.0
343,freegame,0.0,0.0
344,freegame,0.0,0.0
345,freegame,0.0,0.0
346,freegame,0.0,0.0
347,freegame,0.0,0.0
348,freegame,0.0,0.0
349,freegame,0.0,0.0
350,freegame,0.0,0.0
351,freegame,0.0,75.0
352,freegame,0.0,0.0
353,freegame,0.0,0.0
354,freegame,0.0,0.0
355,freegame,0.0,0.0
356,freegame,0.0,0.0
357,freegame,0.0,30.0
358,freegame,0.0,0.0
359,freegame,0.0,0.0
360,freegame,0.0,0.0
361,freegame,0.0,0.0
362,freegame,0.0,0.0
363,freegame,0.0,0.0
364,freegame,0.0,0.0
365,freegame,0.0,0.0
366,freegame,0.0,0.0
367,freegame,0.0,37.5
368,freegame,0.0,25.0
369,freegame,0.0,0.0
370,freegame,0.0,0.0
371,freegame,0.0,0.0
372,freegame,0.0,0.0
373,freegame,0.0,0.0
374,freegame,0.0,0.0
375,freegame,0.0,0.0
376,freegame,0.0,30.0
377,freegame,0.0,0.0
378,freegame,0.0,0.0
379,freegame,0.0,0.0
380,freegame,0.0,0.0
381,freegame,0.0,0.0
382,freegame,0.0,0.0
383,freegame,0.0,187.5
384,freegame,0.0,0.0
385,freegame,0.0,0.0
386,freegame,0.0,50.0
387,freegame,0.0,0.0
388,freegame,0.0,0.0
389,freegame,0.0,0.0
390,freegame,0.0,0.0
391,freegame,0.0,0.0
392,freegame,0.0,0.0
393,freegame,0.0,0.0
394,freegame,0.0,0.0
395,freegame,0.0,0.0
396,freegame,0.0,0.0
397,freegame,0.0,0.0
398,freegame,0.0,0.0
399,freegame,0.0,0.0
400,freegame,0.0,0.0
401,freegame,0.0,62.5
402,freegame,0.0,0.0
403,freegame,0.0,0.0
404,freegame,0.0,0.0
405,freegame,0.0,0.0
406,freegame,0.0,0.0
407,freegame,0.0,0.0
408,freegame,0.0,0.0
409,freegame,0.0,0.0
410,freegame,0.0,0.0
411,freegame,0.0,0.0
412,freegame,0.0,0.0
413,freegame,0.0,0.0
414,freegame,0.0,0.0
415,freegame,0.0,30.0
416,freegame,0.0,0.0
417,freegame,0.0,0.0
418,freegame,0.0,0.0
419,freegame,0.0,0.0
420,freegame,0.0,0.0
421,freegame,0.0,0.0
422,freegame,0.0,0.0
423,freegame,0.0,0.0
424,freegame,0.0,0.0
425,freegame,0.0,0.0
426,freegame,0.0,0.0
427,freegame,0.0,0.0
428,freegame,0.0,25.0
429,freegame,0.0,25.0
430,freegame,0.0,0.0
