0,freegame,0.0,14.4
1,freegame,0.0,217.7
2,freegame,0.0,52.0
3,freegame,0.0,15.7
4,freegame,0.0,226.5
5,freegame,0.0,101.0
6,freegame,0.0,26.5
7,freegame,0.0,37.3
8,freegame,0.0,79.8
9,freegame,0.0,64.7
10,freegame,0.0,181.8
11,freegame,0.0,81.2
12,freegame,0.0,10.5
13,freegame,0.0,38.8
14,freegame,0.0,86.1
15,freegame,0.0,40.3
16,freegame,0.0,416.8
17,freegame,0.0,58.4
18,freegame,0.0,65.2
19,freegame,0.0,108.4
20,freegame,0.0,68.0
21,freegame,0.0,179.4
22,freegame,0.0,99.2
23,freegame,0.0,173.4
24,freegame,0.0,141.5
25,freegame,0.0,149.3
26,freegame,0.0,16.4
27,freegame,0.0,51.5
28,freegame,0.0,182.9
29,freegame,0.0,121.9
30,freegame,0.0,276.2
31,freegame,0.0,104.8
32,freegame,0.0,160.4
33,freegame,0.0,172.0
34,freegame,0.0,22.8
35,freegame,0.0,33.4
36,freegame,0.0,136.4
37,freegame,0.0,151.8
38,freegame,0.0,41.7
39,freegame,0.0,54.8
40,freegame,0.0,178.9
41,freegame,0.0,116.5
42,freegame,0.0,305.3
43,freegame,0.0,7.5
44,freegame,0.0,57.7
45,freegame,0.0,83.2
46,freegame,0.0,329.6
47,freegame,0.0,37.1
48,freegame,0.0,694.8
49,freegame,0.0,118.6
50,freegame,0.0,29.8
51,freegame,0.0,160.9
52,freegame,0.0,163.3
53,freegame,0.0,26.0
54,freegame,0.0,23.0
55,freegame,0.0,136.3
56,freegame,0.0,70.2
57,freegame,0.0,324.7
58,freegame,0.0,160.3
59,freegame,0.0,80.8
60,freegame,0.0,35.6
61,freegame,0.0,69.0
62,freegame,0.0,141.5
63,freegame,0.0,59.9
64,freegame,0.0,49.3
65,freegame,0.0,57.9
66,freegame,0.0,59.6
67,freegame,0.0,61.3
68,freegame,0.0,214.4
69,freegame,0.0,12.6
70,freegame,0.0,242.6
71,freegame,0.0,35.2
72,freegame,0.0,126.1
73,freegame,0.0,36.8
74,freegame,0.0,200.0
75,freegame,0.0,163.1
76,freegame,0.0,338.9
77,freegame,0.0,230.8
78,freegame,0.0,115.1
79,freegame,0.0,67.2
80,freegame,0.0,159.9
81,freegame,0.0,385.3
82,freegame,0.0,63.2
83,freegame,0.0,27.6
84,freegame,0.0,45.6
85,freegame,0.0,69.8
86,freegame,0.0,41.4
87,freegame,0.0,55.8
88,freegame,0.0,198.3
89,freegame,0.0,89.2
90,freegame,0.0,45.4
91,freegame,0.0,70.1
92,freegame,0.0,138.9
93,freegame,0.0,236.8
94,freegame,0.0,152.3
95,freegame,0.0,1.2
96,freegame,0.0,91.6
97,freegame,0.0,94.3
98,freegame,0.0,95.6
99,freegame,0.0,54.2
